AFO060	2	001 (AFO610) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	001 (AFO610) 	 865091908 - B48 B20 TUE1	125.504918	125
AFO060	2	001 (AFO610) 	 865091909 - B48 B20 TUE1	125.1	125
AFO060	2	001 (AFO610) 	 869972505 - B38 A15 TUE1	86.1	86
AFO060	2	001 (AFO610) 	 874202202 - B38 A15 TUE1 FTA	88.61764706	86
AFO060	2	001 (AFO611) 	 851333313 - B37 C	86.075	86
AFO060	2	001 (AFO611) 	 851434009 - B37 D	86.1	86
AFO060	2	001 (AFO611) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	001 (AFO611) 	 858070507 - B37 C15 TUE1	86.1	86
AFO060	2	001 (AFO611) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	001 (AFO611) 	 865091908 - B48 B20 TUE1	86.1	86
AFO060	2	001 (AFO611) 	 865091909 - B48 B20 TUE1	86.1	86
AFO060	2	001 (AFO611) 	 869972505 - B38 A15 TUE1	86.1	86
AFO060	2	001 (AFO611) 	 874202202 - B38 A15 TUE1 FTA	86.1	86
AFO060	2	001 (AFO613) 	 851333313 - B37 C	86.43454545	86
AFO060	2	001 (AFO613) 	 851434009 - B37 D	86.23111111	86
AFO060	2	001 (AFO613) 	 857586909 - B37 C schaWaPu	85.68952381	86
AFO060	2	001 (AFO613) 	 858070507 - B37 C15 TUE1	86.11016949	86
AFO060	2	001 (AFO613) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	001 (AFO613) 	 865091908 - B48 B20 TUE1	86.13768116	86
AFO060	2	001 (AFO613) 	 865091909 - B48 B20 TUE1	86.1	86
AFO060	2	001 (AFO613) 	 869972505 - B38 A15 TUE1	86.1	86
AFO060	2	001 (AFO613) 	 874202202 - B38 A15 TUE1 FTA	86.1	86
AFO060	2	002 (AFO603) 	 851333313 - B37 C	86.1	86
AFO060	2	002 (AFO603) 	 851434009 - B37 D	86.1	86
AFO060	2	002 (AFO603) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	002 (AFO603) 	 858070507 - B37 C15 TUE1	86.09393939	86
AFO060	2	002 (AFO603) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	002 (AFO603) 	 865091908 - B48 B20 TUE1	106.6716049	122
AFO060	2	002 (AFO603) 	 865091909 - B48 B20 TUE1	106.3076923	122
AFO060	2	002 (AFO603) 	 869972505 - B38 A15 TUE1	86.092	86
AFO060	2	002 (AFO603) 	 874202202 - B38 A15 TUE1 FTA	86.08	86
AFO060	2	002 (AFO604) 	 851333313 - B37 C	86.1	86
AFO060	2	002 (AFO604) 	 851434009 - B37 D	86.08	86
AFO060	2	002 (AFO604) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	002 (AFO604) 	 858070507 - B37 C15 TUE1	86.353125	86
AFO060	2	002 (AFO604) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	002 (AFO604) 	 865091908 - B48 B20 TUE1	106.8506912	122
AFO060	2	002 (AFO604) 	 865091909 - B48 B20 TUE1	107.4870968	122
AFO060	2	002 (AFO604) 	 869972505 - B38 A15 TUE1	86.09583333	86
AFO060	2	002 (AFO604) 	 874202202 - B38 A15 TUE1 FTA	86.07916667	86
AFO060	2	002 (AFO605) 	 851333313 - B37 C	89.52631579	105
AFO060	2	002 (AFO605) 	 851434009 - B37 D	88.90416667	105
AFO060	2	002 (AFO605) 	 857586909 - B37 C schaWaPu	86.07663551	86
AFO060	2	002 (AFO605) 	 858070507 - B37 C15 TUE1	86.14018868	86
AFO060	2	002 (AFO605) 	 858114710 - B37 D schaWaPu	90.18421053	86
AFO060	2	002 (AFO605) 	 865091908 - B48 B20 TUE1	103.8806179	116
AFO060	2	002 (AFO605) 	 865091909 - B48 B20 TUE1	104.0611785	116
AFO060	2	002 (AFO605) 	 869972505 - B38 A15 TUE1	86.01261905	86
AFO060	2	002 (AFO605) 	 874202202 - B38 A15 TUE1 FTA	86.15681818	86
AFO060	2	002 (AFO609) 	 851333313 - B37 C	86.1	86
AFO060	2	002 (AFO609) 	 851434009 - B37 D	105.1	86
AFO060	2	002 (AFO609) 	 857586909 - B37 C schaWaPu	86.06666667	86
AFO060	2	002 (AFO609) 	 858070507 - B37 C15 TUE1	86.09285714	86
AFO060	2	002 (AFO609) 	 858114710 - B37 D schaWaPu	105.1	86
AFO060	2	002 (AFO609) 	 865091908 - B48 B20 TUE1	129.368	142
AFO060	2	002 (AFO609) 	 865091909 - B48 B20 TUE1	130.3166667	142
AFO060	2	002 (AFO609) 	 869972505 - B38 A15 TUE1	86.1	86
AFO060	2	002 (AFO609) 	 874202202 - B38 A15 TUE1 FTA	86.42857143	86
AFO060	2	002 (AFO610) 	 851333313 - B37 C	86.1	86
AFO060	2	002 (AFO610) 	 851434009 - B37 D	86.1	86
AFO060	2	002 (AFO610) 	 857586909 - B37 C schaWaPu	86.1	86
AFO060	2	002 (AFO610) 	 858070507 - B37 C15 TUE1	86.09302326	86
AFO060	2	002 (AFO610) 	 858114710 - B37 D schaWaPu	86.1	86
AFO060	2	002 (AFO610) 	 865091908 - B48 B20 TUE1	125.4474638	125
AFO060	2	002 (AFO610) 	 865091909 - B48 B20 TUE1	125.00625	125
AFO060	2	002 (AFO610) 	 869972505 - B38 A15 TUE1	86.0952381	86
